sample_id,file,scenario_type,kind,idx,failed_u,failed_v,coverage_fixed_%,coverage_reopt_%,delta_pmus,components
line_61_61,samples\line_61_61.npz,faulted,line,61,41,48,99.15254237288136,100.0,1.0,1
line_62_62,samples\line_62_62.npz,faulted,line,62,41,48,99.15254237288136,100.0,1.0,1
line_63_63,samples\line_63_63.npz,faulted,line,63,44,48,99.15254237288136,100.0,2.0,1
line_64_64,samples\line_64_64.npz,faulted,line,64,47,48,98.30508474576273,100.0,2.0,1
line_65_65,samples\line_65_65.npz,faulted,line,65,48,49,99.15254237288136,100.0,1.0,1
line_66_66,samples\line_66_66.npz,faulted,line,66,48,50,99.15254237288136,100.0,1.0,1
line_67_67,samples\line_67_67.npz,faulted,line,67,50,51,99.15254237288136,100.0,0.0,1
line_68_68,samples\line_68_68.npz,faulted,line,68,51,52,98.30508474576273,100.0,1.0,1
line_69_69,samples\line_69_69.npz,faulted,line,69,52,53,99.15254237288136,100.0,1.0,1
line_70_70,samples\line_70_70.npz,faulted,line,70,48,53,99.15254237288136,100.0,1.0,1
line_71_71,samples\line_71_71.npz,faulted,line,71,48,53,99.15254237288136,100.0,1.0,1
line_72_72,samples\line_72_72.npz,faulted,line,72,53,54,99.15254237288136,100.0,1.0,1
line_73_73,samples\line_73_73.npz,faulted,line,73,53,55,99.15254237288136,100.0,1.0,1
line_74_74,samples\line_74_74.npz,faulted,line,74,54,55,99.15254237288136,100.0,1.0,1
line_75_75,samples\line_75_75.npz,faulted,line,75,55,56,99.15254237288136,100.0,1.0,1
line_76_76,samples\line_76_76.npz,faulted,line,76,49,56,98.30508474576273,100.0,1.0,1
line_77_77,samples\line_77_77.npz,faulted,line,77,55,57,99.15254237288136,100.0,1.0,1
line_78_78,samples\line_78_78.npz,faulted,line,78,50,57,98.30508474576273,100.0,0.0,1
line_79_79,samples\line_79_79.npz,faulted,line,79,53,58,99.15254237288136,100.0,1.0,1
line_80_80,samples\line_80_80.npz,faulted,line,80,55,58,99.15254237288136,100.0,1.0,1
line_81_81,samples\line_81_81.npz,faulted,line,81,55,58,99.15254237288136,100.0,1.0,1
line_82_82,samples\line_82_82.npz,faulted,line,82,54,58,98.30508474576273,100.0,1.0,1
line_83_83,samples\line_83_83.npz,faulted,line,83,58,59,99.15254237288136,100.0,1.0,1
line_84_84,samples\line_84_84.npz,faulted,line,84,58,60,99.15254237288136,100.0,1.0,1
line_85_85,samples\line_85_85.npz,faulted,line,85,59,60,99.15254237288136,100.0,1.0,1
line_86_86,samples\line_86_86.npz,faulted,line,86,59,61,99.15254237288136,100.0,1.0,1
line_87_87,samples\line_87_87.npz,faulted,line,87,60,61,99.15254237288136,100.0,1.0,1
line_88_88,samples\line_88_88.npz,faulted,line,88,62,63,99.15254237288136,100.0,1.0,1
line_89_89,samples\line_89_89.npz,faulted,line,89,37,64,99.15254237288136,100.0,1.0,1
line_90_90,samples\line_90_90.npz,faulted,line,90,63,64,99.15254237288136,100.0,2.0,1
line_91_91,samples\line_91_91.npz,faulted,line,91,48,65,99.15254237288136,100.0,1.0,1
line_92_92,samples\line_92_92.npz,faulted,line,92,48,65,99.15254237288136,100.0,1.0,1
line_93_93,samples\line_93_93.npz,faulted,line,93,61,65,99.15254237288136,100.0,1.0,1
line_94_94,samples\line_94_94.npz,faulted,line,94,61,66,98.30508474576273,100.0,1.0,1
line_95_95,samples\line_95_95.npz,faulted,line,95,65,66,99.15254237288136,100.0,1.0,1
line_96_96,samples\line_96_96.npz,faulted,line,96,46,68,99.15254237288136,100.0,1.0,1
line_97_97,samples\line_97_97.npz,faulted,line,97,48,68,99.15254237288136,100.0,1.0,1
line_98_98,samples\line_98_98.npz,faulted,line,98,68,69,99.15254237288136,100.0,1.0,1
line_99_99,samples\line_99_99.npz,faulted,line,99,23,69,99.15254237288136,100.0,1.0,1
line_100_100,samples\line_100_100.npz,faulted,line,100,69,70,99.15254237288136,100.0,0.0,1
line_101_101,samples\line_101_101.npz,faulted,line,101,23,71,99.15254237288136,100.0,1.0,1
line_102_102,samples\line_102_102.npz,faulted,line,102,70,71,98.30508474576273,100.0,2.0,1
line_103_103,samples\line_103_103.npz,faulted,line,103,70,72,98.30508474576273,100.0,2.0,2
line_104_104,samples\line_104_104.npz,faulted,line,104,69,73,99.15254237288136,100.0,0.0,1
line_105_105,samples\line_105_105.npz,faulted,line,105,69,74,99.15254237288136,100.0,0.0,1
line_106_106,samples\line_106_106.npz,faulted,line,106,68,74,99.15254237288136,100.0,1.0,1
line_107_107,samples\line_107_107.npz,faulted,line,107,73,74,98.30508474576273,100.0,1.0,1
line_108_108,samples\line_108_108.npz,faulted,line,108,75,76,98.30508474576273,100.0,1.0,1
line_109_109,samples\line_109_109.npz,faulted,line,109,68,76,99.15254237288136,100.0,1.0,1
line_110_110,samples\line_110_110.npz,faulted,line,110,74,76,99.15254237288136,100.0,1.0,1
line_111_111,samples\line_111_111.npz,faulted,line,111,76,77,98.30508474576273,100.0,1.0,1
line_112_112,samples\line_112_112.npz,faulted,line,112,77,78,99.15254237288136,100.0,1.0,1
line_113_113,samples\line_113_113.npz,faulted,line,113,76,79,99.15254237288136,100.0,1.0,1
line_114_114,samples\line_114_114.npz,faulted,line,114,76,79,99.15254237288136,100.0,1.0,1
line_115_115,samples\line_115_115.npz,faulted,line,115,78,79,98.30508474576273,100.0,1.0,1
line_116_116,samples\line_116_116.npz,faulted,line,116,76,81,98.30508474576273,100.0,1.0,1
line_117_117,samples\line_117_117.npz,faulted,line,117,81,82,99.15254237288136,100.0,1.0,1
line_118_118,samples\line_118_118.npz,faulted,line,118,82,83,99.15254237288136,100.0,1.0,1
line_119_119,samples\line_119_119.npz,faulted,line,119,82,84,98.30508474576273,100.0,2.0,1
line_120_120,samples\line_120_120.npz,faulted,line,120,83,84,98.30508474576273,100.0,2.0,1
line_121_121,samples\line_121_121.npz,faulted,line,121,84,85,99.15254237288136,100.0,1.0,2
line_122_122,samples\line_122_122.npz,faulted,line,122,84,87,99.15254237288136,100.0,1.0,1
line_123_123,samples\line_123_123.npz,faulted,line,123,84,88,99.15254237288136,100.0,1.0,1
line_124_124,samples\line_124_124.npz,faulted,line,124,87,88,99.15254237288136,100.0,1.0,1
line_125_125,samples\line_125_125.npz,faulted,line,125,88,89,99.15254237288136,100.0,1.0,1
line_126_126,samples\line_126_126.npz,faulted,line,126,88,89,99.15254237288136,100.0,1.0,1
line_127_127,samples\line_127_127.npz,faulted,line,127,89,90,99.15254237288136,100.0,1.0,1
line_128_128,samples\line_128_128.npz,faulted,line,128,88,91,99.15254237288136,100.0,1.0,1
line_129_129,samples\line_129_129.npz,faulted,line,129,88,91,99.15254237288136,100.0,1.0,1
line_130_130,samples\line_130_130.npz,faulted,line,130,90,91,98.30508474576273,100.0,1.0,1
line_131_131,samples\line_131_131.npz,faulted,line,131,91,92,99.15254237288136,100.0,1.0,1
line_132_132,samples\line_132_132.npz,faulted,line,132,91,93,99.15254237288136,100.0,1.0,1
line_133_133,samples\line_133_133.npz,faulted,line,133,92,93,99.15254237288136,100.0,1.0,1
line_134_134,samples\line_134_134.npz,faulted,line,134,93,94,98.30508474576273,100.0,1.0,1
line_135_135,samples\line_135_135.npz,faulted,line,135,79,95,99.15254237288136,100.0,0.0,1
line_136_136,samples\line_136_136.npz,faulted,line,136,81,95,99.15254237288136,100.0,1.0,1
line_137_137,samples\line_137_137.npz,faulted,line,137,93,95,99.15254237288136,100.0,1.0,1
line_138_138,samples\line_138_138.npz,faulted,line,138,79,96,98.30508474576273,100.0,0.0,1
line_139_139,samples\line_139_139.npz,faulted,line,139,79,97,99.15254237288136,100.0,0.0,1
line_140_140,samples\line_140_140.npz,faulted,line,140,79,98,99.15254237288136,100.0,0.0,1
line_141_141,samples\line_141_141.npz,faulted,line,141,91,99,99.15254237288136,100.0,1.0,1
line_142_142,samples\line_142_142.npz,faulted,line,142,93,99,99.15254237288136,100.0,1.0,1
line_143_143,samples\line_143_143.npz,faulted,line,143,94,95,99.15254237288136,100.0,1.0,1
line_144_144,samples\line_144_144.npz,faulted,line,144,95,96,99.15254237288136,100.0,1.0,1
line_145_145,samples\line_145_145.npz,faulted,line,145,97,99,99.15254237288136,100.0,1.0,1
line_146_146,samples\line_146_146.npz,faulted,line,146,98,99,99.15254237288136,100.0,1.0,1
line_147_147,samples\line_147_147.npz,faulted,line,147,99,100,98.30508474576273,100.0,1.0,1
line_148_148,samples\line_148_148.npz,faulted,line,148,91,101,98.30508474576273,100.0,1.0,1
line_149_149,samples\line_149_149.npz,faulted,line,149,100,101,99.15254237288136,100.0,1.0,1
line_150_150,samples\line_150_150.npz,faulted,line,150,99,102,99.15254237288136,100.0,1.0,1
line_151_151,samples\line_151_151.npz,faulted,line,151,99,103,99.15254237288136,100.0,1.0,1
line_152_152,samples\line_152_152.npz,faulted,line,152,102,103,99.15254237288136,100.0,1.0,1
line_153_153,samples\line_153_153.npz,faulted,line,153,102,104,99.15254237288136,100.0,1.0,1
line_154_154,samples\line_154_154.npz,faulted,line,154,99,105,99.15254237288136,100.0,1.0,1
line_155_155,samples\line_155_155.npz,faulted,line,155,103,104,99.15254237288136,100.0,1.0,1
line_156_156,samples\line_156_156.npz,faulted,line,156,104,105,99.15254237288136,100.0,1.0,1
line_157_157,samples\line_157_157.npz,faulted,line,157,104,106,98.30508474576273,100.0,2.0,1
line_158_158,samples\line_158_158.npz,faulted,line,158,104,107,98.30508474576273,100.0,2.0,1
line_159_159,samples\line_159_159.npz,faulted,line,159,105,106,99.15254237288136,100.0,1.0,1
line_160_160,samples\line_160_160.npz,faulted,line,160,107,108,99.15254237288136,100.0,1.0,1
line_161_161,samples\line_161_161.npz,faulted,line,161,102,109,99.15254237288136,100.0,1.0,1
line_162_162,samples\line_162_162.npz,faulted,line,162,108,109,98.30508474576273,100.0,2.0,1
line_163_163,samples\line_163_163.npz,faulted,line,163,109,110,98.30508474576273,100.0,2.0,2
line_164_164,samples\line_164_164.npz,faulted,line,164,109,111,98.30508474576273,100.0,2.0,2
line_165_165,samples\line_165_165.npz,faulted,line,165,16,112,99.15254237288136,100.0,0.0,1
line_166_166,samples\line_166_166.npz,faulted,line,166,31,112,99.15254237288136,100.0,1.0,1
line_167_167,samples\line_167_167.npz,faulted,line,167,31,113,98.30508474576273,100.0,1.0,1
line_168_168,samples\line_168_168.npz,faulted,line,168,26,114,98.30508474576273,100.0,0.0,1
line_169_169,samples\line_169_169.npz,faulted,line,169,113,114,99.15254237288136,100.0,1.0,1
line_170_170,samples\line_170_170.npz,faulted,line,170,11,116,98.30508474576273,100.0,2.0,2
line_171_171,samples\line_171_171.npz,faulted,line,171,74,117,98.30508474576273,100.0,1.0,1
line_172_172,samples\line_172_172.npz,faulted,line,172,75,117,99.15254237288136,100.0,1.0,1
trafo_0_173,samples\trafo_0_173.npz,faulted,trafo,0,7,4,99.15254237288136,100.0,1.0,1
trafo_1_174,samples\trafo_1_174.npz,faulted,trafo,1,25,24,98.30508474576273,100.0,1.0,1
trafo_2_175,samples\trafo_2_175.npz,faulted,trafo,2,29,16,98.30508474576273,100.0,0.0,1
trafo_3_176,samples\trafo_3_176.npz,faulted,trafo,3,37,36,99.15254237288136,100.0,1.0,1
trafo_4_177,samples\trafo_4_177.npz,faulted,trafo,4,62,58,98.30508474576273,100.0,1.0,1
trafo_5_178,samples\trafo_5_178.npz,faulted,trafo,5,63,60,98.30508474576273,100.0,1.0,1
trafo_6_179,samples\trafo_6_179.npz,faulted,trafo,6,64,65,99.15254237288136,100.0,1.0,1
trafo_7_180,samples\trafo_7_180.npz,faulted,trafo,7,64,67,98.30508474576273,100.0,1.0,1
trafo_8_181,samples\trafo_8_181.npz,faulted,trafo,8,67,68,99.15254237288136,100.0,1.0,1
trafo_9_182,samples\trafo_9_182.npz,faulted,trafo,9,80,67,99.15254237288136,100.0,1.0,1
trafo_10_183,samples\trafo_10_183.npz,faulted,trafo,10,80,79,99.15254237288136,100.0,0.0,1
trafo_11_184,samples\trafo_11_184.npz,faulted,trafo,11,86,85,98.30508474576273,100.0,1.0,2
trafo_12_185,samples\trafo_12_185.npz,faulted,trafo,12,115,67,98.30508474576273,100.0,1.0,2
line_0_186,samples\line_0_186.npz,faulted,line,0,0,1,98.30508474576273,100.0,0.0,2
line_1_187,samples\line_1_187.npz,faulted,line,1,0,2,98.30508474576273,100.0,0.0,2
line_2_188,samples\line_2_188.npz,faulted,line,2,3,4,98.30508474576273,100.0,0.0,2
line_3_189,samples\line_3_189.npz,faulted,line,3,2,4,98.30508474576273,100.0,0.0,2
line_4_190,samples\line_4_190.npz,faulted,line,4,4,5,97.45762711864408,100.0,1.0,2
line_5_191,samples\line_5_191.npz,faulted,line,5,5,6,98.30508474576273,100.0,0.0,2
line_6_192,samples\line_6_192.npz,faulted,line,6,7,8,98.30508474576273,100.0,0.0,3
line_7_193,samples\line_7_193.npz,faulted,line,7,8,9,97.45762711864408,100.0,1.0,3
line_8_194,samples\line_8_194.npz,faulted,line,8,3,10,98.30508474576273,100.0,0.0,2
line_9_195,samples\line_9_195.npz,faulted,line,9,4,10,98.30508474576273,100.0,0.0,2
line_10_196,samples\line_10_196.npz,faulted,line,10,10,11,98.30508474576273,100.0,0.0,2
line_11_197,samples\line_11_197.npz,faulted,line,11,1,11,98.30508474576273,100.0,0.0,2
line_12_198,samples\line_12_198.npz,faulted,line,12,2,11,98.30508474576273,100.0,0.0,2
line_13_199,samples\line_13_199.npz,faulted,line,13,6,11,97.45762711864408,100.0,1.0,2
line_14_200,samples\line_14_200.npz,faulted,line,14,10,12,97.45762711864408,100.0,0.0,2
line_15_201,samples\line_15_201.npz,faulted,line,15,11,13,97.45762711864408,100.0,0.0,2
line_16_202,samples\line_16_202.npz,faulted,line,16,12,14,98.30508474576273,100.0,0.0,2
line_17_203,samples\line_17_203.npz,faulted,line,17,13,14,98.30508474576273,100.0,0.0,2
line_18_204,samples\line_18_204.npz,faulted,line,18,11,15,98.30508474576273,100.0,0.0,2
line_19_205,samples\line_19_205.npz,faulted,line,19,14,16,97.45762711864408,100.0,0.0,2
line_20_206,samples\line_20_206.npz,faulted,line,20,15,16,98.30508474576273,100.0,0.0,2
line_21_207,samples\line_21_207.npz,faulted,line,21,16,17,97.45762711864408,100.0,0.0,2
line_22_208,samples\line_22_208.npz,faulted,line,22,17,18,98.30508474576273,100.0,0.0,2
line_23_209,samples\line_23_209.npz,faulted,line,23,18,19,98.30508474576273,100.0,0.0,2
line_24_210,samples\line_24_210.npz,faulted,line,24,14,18,98.30508474576273,100.0,0.0,2
line_25_211,samples\line_25_211.npz,faulted,line,25,19,20,97.45762711864408,100.0,1.0,2
line_26_212,samples\line_26_212.npz,faulted,line,26,20,21,98.30508474576273,100.0,0.0,2
line_27_213,samples\line_27_213.npz,faulted,line,27,21,22,97.45762711864408,100.0,2.0,2
line_28_214,samples\line_28_214.npz,faulted,line,28,22,23,97.45762711864408,100.0,1.0,2
line_29_215,samples\line_29_215.npz,faulted,line,29,22,24,98.30508474576273,100.0,2.0,2
line_30_216,samples\line_30_216.npz,faulted,line,30,24,26,98.30508474576273,100.0,0.0,2
line_31_217,samples\line_31_217.npz,faulted,line,31,26,27,98.30508474576273,100.0,-1.0,2
line_32_218,samples\line_32_218.npz,faulted,line,32,27,28,97.45762711864408,100.0,0.0,2
line_33_219,samples\line_33_219.npz,faulted,line,33,7,29,98.30508474576273,100.0,0.0,2
line_34_220,samples\line_34_220.npz,faulted,line,34,25,29,98.30508474576273,100.0,0.0,2
line_35_221,samples\line_35_221.npz,faulted,line,35,16,30,98.30508474576273,100.0,0.0,2
line_36_222,samples\line_36_222.npz,faulted,line,36,28,30,98.30508474576273,100.0,0.0,2
line_37_223,samples\line_37_223.npz,faulted,line,37,22,31,98.30508474576273,100.0,2.0,2
line_38_224,samples\line_38_224.npz,faulted,line,38,30,31,98.30508474576273,100.0,0.0,2
line_39_225,samples\line_39_225.npz,faulted,line,39,26,31,98.30508474576273,100.0,0.0,2
line_40_226,samples\line_40_226.npz,faulted,line,40,14,32,98.30508474576273,100.0,0.0,2
line_41_227,samples\line_41_227.npz,faulted,line,41,18,33,98.30508474576273,100.0,0.0,2
line_42_228,samples\line_42_228.npz,faulted,line,42,34,35,98.30508474576273,100.0,0.0,2
line_43_229,samples\line_43_229.npz,faulted,line,43,34,36,97.45762711864408,100.0,1.0,2
line_44_230,samples\line_44_230.npz,faulted,line,44,32,36,97.45762711864408,100.0,0.0,2
line_45_231,samples\line_45_231.npz,faulted,line,45,33,35,97.45762711864408,100.0,1.0,2
line_46_232,samples\line_46_232.npz,faulted,line,46,33,36,98.30508474576273,100.0,0.0,2
line_47_233,samples\line_47_233.npz,faulted,line,47,36,38,98.30508474576273,100.0,1.0,2
line_48_234,samples\line_48_234.npz,faulted,line,48,36,39,98.30508474576273,100.0,0.0,2
line_49_235,samples\line_49_235.npz,faulted,line,49,29,37,98.30508474576273,100.0,0.0,2
line_50_236,samples\line_50_236.npz,faulted,line,50,38,39,98.30508474576273,100.0,0.0,2
line_51_237,samples\line_51_237.npz,faulted,line,51,39,40,98.30508474576273,100.0,0.0,2
line_52_238,samples\line_52_238.npz,faulted,line,52,39,41,98.30508474576273,100.0,0.0,2
line_53_239,samples\line_53_239.npz,faulted,line,53,40,41,98.30508474576273,100.0,0.0,3
line_54_240,samples\line_54_240.npz,faulted,line,54,42,43,98.30508474576273,100.0,0.0,2
line_55_241,samples\line_55_241.npz,faulted,line,55,33,42,97.45762711864408,100.0,1.0,2
line_56_242,samples\line_56_242.npz,faulted,line,56,43,44,97.45762711864408,100.0,1.0,2
line_57_243,samples\line_57_243.npz,faulted,line,57,44,45,97.45762711864408,100.0,1.0,2
line_58_244,samples\line_58_244.npz,faulted,line,58,45,46,98.30508474576273,100.0,0.0,2
line_59_245,samples\line_59_245.npz,faulted,line,59,45,47,98.30508474576273,100.0,0.0,2
line_60_246,samples\line_60_246.npz,faulted,line,60,46,48,97.45762711864408,100.0,1.0,2
line_61_247,samples\line_61_247.npz,faulted,line,61,41,48,98.30508474576273,100.0,0.0,2
line_62_248,samples\line_62_248.npz,faulted,line,62,41,48,98.30508474576273,100.0,0.0,2
line_63_249,samples\line_63_249.npz,faulted,line,63,44,48,98.30508474576273,100.0,1.0,2
line_64_250,samples\line_64_250.npz,faulted,line,64,47,48,97.45762711864408,100.0,1.0,2
line_65_251,samples\line_65_251.npz,faulted,line,65,48,49,98.30508474576273,100.0,0.0,2
line_66_252,samples\line_66_252.npz,faulted,line,66,48,50,98.30508474576273,100.0,0.0,2
line_67_253,samples\line_67_253.npz,faulted,line,67,50,51,98.30508474576273,100.0,-1.0,2
line_68_254,samples\line_68_254.npz,faulted,line,68,51,52,97.45762711864408,100.0,0.0,2
line_69_255,samples\line_69_255.npz,faulted,line,69,52,53,98.30508474576273,100.0,0.0,2
line_70_256,samples\line_70_256.npz,faulted,line,70,48,53,98.30508474576273,100.0,0.0,2
line_71_257,samples\line_71_257.npz,faulted,line,71,48,53,98.30508474576273,100.0,0.0,2
line_72_258,samples\line_72_258.npz,faulted,line,72,53,54,98.30508474576273,100.0,0.0,2
line_73_259,samples\line_73_259.npz,faulted,line,73,53,55,98.30508474576273,100.0,0.0,2
line_74_260,samples\line_74_260.npz,faulted,line,74,54,55,98.30508474576273,100.0,0.0,2
line_75_261,samples\line_75_261.npz,faulted,line,75,55,56,98.30508474576273,100.0,0.0,2
line_76_262,samples\line_76_262.npz,faulted,line,76,49,56,97.45762711864408,100.0,0.0,2
line_77_263,samples\line_77_263.npz,faulted,line,77,55,57,98.30508474576273,100.0,0.0,2
line_78_264,samples\line_78_264.npz,faulted,line,78,50,57,97.45762711864408,100.0,-1.0,2
line_79_265,samples\line_79_265.npz,faulted,line,79,53,58,98.30508474576273,100.0,0.0,2
line_80_266,samples\line_80_266.npz,faulted,line,80,55,58,98.30508474576273,100.0,0.0,2
line_81_267,samples\line_81_267.npz,faulted,line,81,55,58,98.30508474576273,100.0,0.0,2
line_82_268,samples\line_82_268.npz,faulted,line,82,54,58,97.45762711864408,100.0,-1.0,2
line_83_269,samples\line_83_269.npz,faulted,line,83,58,59,98.30508474576273,100.0,-1.0,2
line_84_270,samples\line_84_270.npz,faulted,line,84,58,60,98.30508474576273,100.0,-1.0,2
line_85_271,samples\line_85_271.npz,faulted,line,85,59,60,98.30508474576273,100.0,0.0,2
line_86_272,samples\line_86_272.npz,faulted,line,86,59,61,98.30508474576273,100.0,0.0,2
line_87_273,samples\line_87_273.npz,faulted,line,87,60,61,98.30508474576273,100.0,0.0,2
line_88_274,samples\line_88_274.npz,faulted,line,88,62,63,98.30508474576273,100.0,0.0,2
line_89_275,samples\line_89_275.npz,faulted,line,89,37,64,98.30508474576273,100.0,0.0,2
line_90_276,samples\line_90_276.npz,faulted,line,90,63,64,98.30508474576273,100.0,0.0,2
line_91_277,samples\line_91_277.npz,faulted,line,91,48,65,98.30508474576273,100.0,0.0,2
line_92_278,samples\line_92_278.npz,faulted,line,92,48,65,98.30508474576273,100.0,0.0,2
line_93_279,samples\line_93_279.npz,faulted,line,93,61,65,98.30508474576273,100.0,0.0,2
line_94_280,samples\line_94_280.npz,faulted,line,94,61,66,97.45762711864408,100.0,0.0,2
line_95_281,samples\line_95_281.npz,faulted,line,95,65,66,98.30508474576273,100.0,1.0,2
line_96_282,samples\line_96_282.npz,faulted,line,96,46,68,98.30508474576273,100.0,0.0,2
line_97_283,samples\line_97_283.npz,faulted,line,97,48,68,98.30508474576273,100.0,0.0,2
line_98_284,samples\line_98_284.npz,faulted,line,98,68,69,98.30508474576273,100.0,0.0,2
line_99_285,samples\line_99_285.npz,faulted,line,99,23,69,98.30508474576273,100.0,0.0,2
