sample_id,file,scenario_type,kind,idx,failed_u,failed_v,coverage_fixed_%,coverage_reopt_%,delta_pmus,components
line_39_39,samples\line_39_39.npz,faulted,line,39,21,23,100.0,100.0,-2.0,1
line_40_40,samples\line_40_40.npz,faulted,line,40,22,230,99.66666666666669,100.0,-1.0,2
line_41_41,samples\line_41_41.npz,faulted,line,41,23,24,100.0,100.0,-2.0,1
line_42_42,samples\line_42_42.npz,faulted,line,42,24,25,100.0,100.0,-2.0,1
line_43_43,samples\line_43_43.npz,faulted,line,43,24,231,99.66666666666669,100.0,-2.0,2
line_44_44,samples\line_44_44.npz,faulted,line,44,26,31,100.0,100.0,-2.0,1
line_45_45,samples\line_45_45.npz,faulted,line,45,26,33,99.66666666666669,100.0,-2.0,1
line_46_46,samples\line_46_46.npz,faulted,line,46,26,34,100.0,100.0,-2.0,1
line_47_47,samples\line_47_47.npz,faulted,line,47,27,35,99.66666666666669,100.0,-3.0,1
line_48_48,samples\line_48_48.npz,faulted,line,48,28,59,100.0,100.0,-2.0,1
line_49_49,samples\line_49_49.npz,faulted,line,49,28,62,100.0,100.0,-2.0,1
line_50_50,samples\line_50_50.npz,faulted,line,50,28,63,100.0,100.0,-2.0,1
line_51_51,samples\line_51_51.npz,faulted,line,51,29,72,100.0,100.0,-2.0,1
line_52_52,samples\line_52_52.npz,faulted,line,52,30,31,100.0,100.0,-2.0,1
line_53_53,samples\line_53_53.npz,faulted,line,53,30,33,100.0,100.0,-2.0,1
line_54_54,samples\line_54_54.npz,faulted,line,54,30,34,100.0,100.0,-2.0,1
line_55_55,samples\line_55_55.npz,faulted,line,55,30,42,100.0,100.0,-2.0,1
line_56_56,samples\line_56_56.npz,faulted,line,56,30,73,100.0,100.0,-2.0,1
line_57_57,samples\line_57_57.npz,faulted,line,57,30,74,100.0,100.0,-2.0,1
line_58_58,samples\line_58_58.npz,faulted,line,58,31,34,100.0,100.0,-2.0,1
line_59_59,samples\line_59_59.npz,faulted,line,59,31,36,100.0,100.0,-2.0,1
line_60_60,samples\line_60_60.npz,faulted,line,60,32,35,100.0,100.0,-3.0,2
line_61_61,samples\line_61_61.npz,faulted,line,61,33,41,100.0,100.0,-2.0,1
line_62_62,samples\line_62_62.npz,faulted,line,62,34,42,100.0,100.0,-2.0,1
line_63_63,samples\line_63_63.npz,faulted,line,63,34,43,100.0,100.0,-2.0,1
line_64_64,samples\line_64_64.npz,faulted,line,64,35,39,100.0,100.0,-2.0,1
line_65_65,samples\line_65_65.npz,faulted,line,65,36,37,100.0,100.0,-2.0,1
line_66_66,samples\line_66_66.npz,faulted,line,66,36,41,100.0,100.0,-2.0,1
line_67_67,samples\line_67_67.npz,faulted,line,67,36,45,99.66666666666669,100.0,-2.0,1
line_68_68,samples\line_68_68.npz,faulted,line,68,37,40,100.0,100.0,-2.0,1
line_69_69,samples\line_69_69.npz,faulted,line,69,37,46,100.0,100.0,-2.0,1
line_70_70,samples\line_70_70.npz,faulted,line,70,38,51,100.0,100.0,-2.0,1
line_71_71,samples\line_71_71.npz,faulted,line,71,38,61,100.0,100.0,-2.0,1
line_72_72,samples\line_72_72.npz,faulted,line,72,39,67,100.0,100.0,-2.0,1
line_73_73,samples\line_73_73.npz,faulted,line,73,40,60,100.0,100.0,-2.0,1
line_74_74,samples\line_74_74.npz,faulted,line,74,40,91,99.66666666666669,100.0,-2.0,1
line_75_75,samples\line_75_75.npz,faulted,line,75,41,86,100.0,100.0,-2.0,1
line_76_76,samples\line_76_76.npz,faulted,line,76,42,43,99.66666666666669,100.0,-1.0,1
line_77_77,samples\line_77_77.npz,faulted,line,77,43,44,100.0,100.0,-2.0,1
line_78_78,samples\line_78_78.npz,faulted,line,78,44,47,99.66666666666669,100.0,-1.0,1
line_79_79,samples\line_79_79.npz,faulted,line,79,45,46,100.0,100.0,-2.0,1
line_80_80,samples\line_80_80.npz,faulted,line,80,46,47,100.0,100.0,-2.0,1
line_81_81,samples\line_81_81.npz,faulted,line,81,47,48,100.0,100.0,-1.0,1
line_82_82,samples\line_82_82.npz,faulted,line,82,48,49,99.66666666666669,100.0,-1.0,1
line_83_83,samples\line_83_83.npz,faulted,line,83,48,54,100.0,100.0,-2.0,1
line_84_84,samples\line_84_84.npz,faulted,line,84,49,50,100.0,100.0,-2.0,1
line_85_85,samples\line_85_85.npz,faulted,line,85,50,52,99.66666666666669,100.0,-1.0,1
line_86_86,samples\line_86_86.npz,faulted,line,86,51,53,99.66666666666669,100.0,-1.0,1
line_87_87,samples\line_87_87.npz,faulted,line,87,53,55,100.0,100.0,-2.0,1
line_88_88,samples\line_88_88.npz,faulted,line,88,53,122,100.0,100.0,-2.0,1
line_89_89,samples\line_89_89.npz,faulted,line,89,54,235,99.66666666666669,100.0,-2.0,2
line_90_90,samples\line_90_90.npz,faulted,line,90,56,189,99.66666666666669,100.0,0.0,1
line_91_91,samples\line_91_91.npz,faulted,line,91,56,65,100.0,100.0,-2.0,1
line_92_92,samples\line_92_92.npz,faulted,line,92,57,58,100.0,100.0,-2.0,2
line_93_93,samples\line_93_93.npz,faulted,line,93,57,236,99.66666666666669,100.0,-2.0,2
line_94_94,samples\line_94_94.npz,faulted,line,94,58,59,100.0,100.0,-2.0,1
line_95_95,samples\line_95_95.npz,faulted,line,95,58,60,100.0,100.0,-2.0,1
line_96_96,samples\line_96_96.npz,faulted,line,96,59,63,100.0,100.0,-2.0,1
line_97_97,samples\line_97_97.npz,faulted,line,97,59,237,99.66666666666669,100.0,-2.0,2
line_98_98,samples\line_98_98.npz,faulted,line,98,60,62,100.0,100.0,-2.0,1
line_99_99,samples\line_99_99.npz,faulted,line,99,60,65,100.0,100.0,-2.0,1
line_100_100,samples\line_100_100.npz,faulted,line,100,61,72,100.0,100.0,-2.0,1
line_101_101,samples\line_101_101.npz,faulted,line,101,61,239,99.66666666666669,100.0,-2.0,2
line_102_102,samples\line_102_102.npz,faulted,line,102,62,63,100.0,100.0,-2.0,1
line_103_103,samples\line_103_103.npz,faulted,line,103,63,64,100.0,100.0,-2.0,1
line_104_104,samples\line_104_104.npz,faulted,line,104,63,66,100.0,100.0,-2.0,1
line_105_105,samples\line_105_105.npz,faulted,line,105,63,238,99.66666666666669,100.0,-1.0,2
line_106_106,samples\line_106_106.npz,faulted,line,106,63,240,99.66666666666669,100.0,-1.0,2
line_107_107,samples\line_107_107.npz,faulted,line,107,64,65,100.0,100.0,-2.0,1
line_108_108,samples\line_108_108.npz,faulted,line,108,64,68,99.66666666666669,100.0,-2.0,2
line_109_109,samples\line_109_109.npz,faulted,line,109,65,189,100.0,100.0,0.0,1
line_110_110,samples\line_110_110.npz,faulted,line,110,66,189,100.0,100.0,-2.0,1
line_111_111,samples\line_111_111.npz,faulted,line,111,67,172,100.0,100.0,-2.0,1
line_112_112,samples\line_112_112.npz,faulted,line,112,67,173,99.66666666666669,100.0,-2.0,1
line_113_113,samples\line_113_113.npz,faulted,line,113,69,70,100.0,100.0,-2.0,1
line_114_114,samples\line_114_114.npz,faulted,line,114,70,71,99.66666666666669,100.0,-1.0,1
line_115_115,samples\line_115_115.npz,faulted,line,115,70,233,99.66666666666669,100.0,-1.0,2
line_116_116,samples\line_116_116.npz,faulted,line,116,73,75,100.0,100.0,-2.0,1
line_117_117,samples\line_117_117.npz,faulted,line,117,74,76,100.0,100.0,-2.0,1
line_118_118,samples\line_118_118.npz,faulted,line,118,75,77,100.0,100.0,-2.0,1
line_119_119,samples\line_119_119.npz,faulted,line,119,75,78,99.66666666666669,100.0,-2.0,1
line_120_120,samples\line_120_120.npz,faulted,line,120,76,83,100.0,100.0,-2.0,1
line_121_121,samples\line_121_121.npz,faulted,line,121,76,85,99.66666666666669,100.0,-2.0,1
line_122_122,samples\line_122_122.npz,faulted,line,122,77,78,99.66666666666669,100.0,-2.0,1
line_123_123,samples\line_123_123.npz,faulted,line,123,78,81,100.0,100.0,-2.0,1
line_124_124,samples\line_124_124.npz,faulted,line,124,78,82,100.0,100.0,-2.0,1
line_125_125,samples\line_125_125.npz,faulted,line,125,78,83,100.0,100.0,-2.0,1
line_126_126,samples\line_126_126.npz,faulted,line,126,79,81,100.0,100.0,-2.0,1
line_127_127,samples\line_127_127.npz,faulted,line,127,79,82,99.66666666666669,100.0,-2.0,1
line_128_128,samples\line_128_128.npz,faulted,line,128,80,86,99.66666666666669,100.0,-2.0,1
line_129_129,samples\line_129_129.npz,faulted,line,129,80,87,100.0,100.0,-2.0,1
line_130_130,samples\line_130_130.npz,faulted,line,130,80,88,100.0,100.0,-2.0,1
line_131_131,samples\line_131_131.npz,faulted,line,131,80,89,99.66666666666669,100.0,-2.0,1
line_132_132,samples\line_132_132.npz,faulted,line,132,81,82,100.0,100.0,-2.0,1
line_133_133,samples\line_133_133.npz,faulted,line,133,82,84,100.0,100.0,-2.0,1
line_134_134,samples\line_134_134.npz,faulted,line,134,83,85,100.0,100.0,-2.0,1
line_135_135,samples\line_135_135.npz,faulted,line,135,84,87,100.0,100.0,-2.0,1
line_136_136,samples\line_136_136.npz,faulted,line,136,84,232,99.66666666666669,100.0,-2.0,2
line_137_137,samples\line_137_137.npz,faulted,line,137,85,86,100.0,100.0,-2.0,1
line_138_138,samples\line_138_138.npz,faulted,line,138,85,89,100.0,100.0,-2.0,1
line_139_139,samples\line_139_139.npz,faulted,line,139,87,234,99.66666666666669,100.0,-2.0,2
line_140_140,samples\line_140_140.npz,faulted,line,140,88,89,100.0,100.0,-2.0,1
line_141_141,samples\line_141_141.npz,faulted,line,141,88,91,100.0,100.0,-2.0,1
line_142_142,samples\line_142_142.npz,faulted,line,142,88,92,100.0,100.0,-2.0,1
line_143_143,samples\line_143_143.npz,faulted,line,143,89,90,100.0,100.0,-2.0,1
line_144_144,samples\line_144_144.npz,faulted,line,144,90,92,99.66666666666669,100.0,-1.0,1
line_145_145,samples\line_145_145.npz,faulted,line,145,93,100,99.66666666666669,100.0,-2.0,1
line_146_146,samples\line_146_146.npz,faulted,line,146,94,98,100.0,100.0,-2.0,1
line_147_147,samples\line_147_147.npz,faulted,line,147,95,96,100.0,100.0,-3.0,1
line_148_148,samples\line_148_148.npz,faulted,line,148,96,97,100.0,100.0,-3.0,1
line_149_149,samples\line_149_149.npz,faulted,line,149,96,244,100.0,100.0,-3.0,1
line_150_150,samples\line_150_150.npz,faulted,line,150,244,98,100.0,100.0,-2.0,1
line_151_151,samples\line_151_151.npz,faulted,line,151,96,99,100.0,100.0,-3.0,1
line_152_152,samples\line_152_152.npz,faulted,line,152,97,98,100.0,100.0,-2.0,1
line_153_153,samples\line_153_153.npz,faulted,line,153,97,99,100.0,100.0,-2.0,1
line_154_154,samples\line_154_154.npz,faulted,line,154,100,101,100.0,100.0,-2.0,1
line_155_155,samples\line_155_155.npz,faulted,line,155,100,103,100.0,100.0,-2.0,1
line_156_156,samples\line_156_156.npz,faulted,line,156,101,102,99.66666666666669,100.0,-2.0,1
line_157_157,samples\line_157_157.npz,faulted,line,157,101,103,100.0,100.0,-2.0,1
line_158_158,samples\line_158_158.npz,faulted,line,158,103,104,99.66666666666669,100.0,-2.0,1
line_159_159,samples\line_159_159.npz,faulted,line,159,105,106,100.0,100.0,-2.0,1
line_160_160,samples\line_160_160.npz,faulted,line,160,105,112,100.0,100.0,-2.0,1
line_161_161,samples\line_161_161.npz,faulted,line,161,105,146,100.0,100.0,-2.0,1
line_162_162,samples\line_162_162.npz,faulted,line,162,106,108,100.0,100.0,-2.0,1
line_163_163,samples\line_163_163.npz,faulted,line,163,106,111,100.0,100.0,-2.0,1
line_164_164,samples\line_164_164.npz,faulted,line,164,107,108,100.0,100.0,-2.0,1
line_165_165,samples\line_165_165.npz,faulted,line,165,107,111,100.0,100.0,-2.0,1
line_166_166,samples\line_166_166.npz,faulted,line,166,108,110,100.0,100.0,-2.0,1
line_167_167,samples\line_167_167.npz,faulted,line,167,108,129,99.66666666666669,100.0,-2.0,1
line_168_168,samples\line_168_168.npz,faulted,line,168,108,145,99.66666666666669,100.0,-1.0,1
line_169_169,samples\line_169_169.npz,faulted,line,169,108,146,100.0,100.0,-2.0,1
line_170_170,samples\line_170_170.npz,faulted,line,170,111,115,100.0,100.0,-2.0,1
line_171_171,samples\line_171_171.npz,faulted,line,171,111,146,100.0,100.0,-2.0,1
line_172_172,samples\line_172_172.npz,faulted,line,172,111,147,100.0,100.0,-2.0,1
line_173_173,samples\line_173_173.npz,faulted,line,173,112,113,99.66666666666669,100.0,-2.0,1
line_174_174,samples\line_174_174.npz,faulted,line,174,112,162,100.0,100.0,-2.0,2
line_175_175,samples\line_175_175.npz,faulted,line,175,113,114,100.0,100.0,-2.0,1
line_176_176,samples\line_176_176.npz,faulted,line,176,114,115,99.66666666666669,100.0,-1.0,1
line_177_177,samples\line_177_177.npz,faulted,line,177,114,130,100.0,100.0,-2.0,1
line_178_178,samples\line_178_178.npz,faulted,line,178,115,118,100.0,100.0,-2.0,1
line_179_179,samples\line_179_179.npz,faulted,line,179,115,159,100.0,100.0,-2.0,1
line_180_180,samples\line_180_180.npz,faulted,line,180,115,164,99.66666666666669,100.0,-2.0,1
line_181_181,samples\line_181_181.npz,faulted,line,181,115,166,99.66666666666669,100.0,-2.0,1
line_182_182,samples\line_182_182.npz,faulted,line,182,117,150,100.0,100.0,-2.0,1
line_183_183,samples\line_183_183.npz,faulted,line,183,118,119,99.66666666666669,100.0,-1.0,1
line_184_184,samples\line_184_184.npz,faulted,line,184,118,120,100.0,100.0,-2.0,1
line_185_185,samples\line_185_185.npz,faulted,line,185,118,123,100.0,100.0,-2.0,1
line_186_186,samples\line_186_186.npz,faulted,line,186,118,124,99.66666666666669,100.0,-2.0,1
line_187_187,samples\line_187_187.npz,faulted,line,187,118,125,99.66666666666669,100.0,-1.0,1
line_188_188,samples\line_188_188.npz,faulted,line,188,118,160,100.0,100.0,-2.0,1
line_189_189,samples\line_189_189.npz,faulted,line,189,119,124,100.0,100.0,-2.0,1
line_190_190,samples\line_190_190.npz,faulted,line,190,120,121,100.0,100.0,-2.0,1
line_191_191,samples\line_191_191.npz,faulted,line,191,121,123,100.0,100.0,-2.0,1
line_192_192,samples\line_192_192.npz,faulted,line,192,121,127,99.66666666666669,100.0,-2.0,1
line_193_193,samples\line_193_193.npz,faulted,line,193,123,124,100.0,100.0,-2.0,1
line_194_194,samples\line_194_194.npz,faulted,line,194,123,127,100.0,100.0,-2.0,1
line_195_195,samples\line_195_195.npz,faulted,line,195,124,125,100.0,100.0,-2.0,1
line_196_196,samples\line_196_196.npz,faulted,line,196,130,131,99.66666666666669,100.0,-2.0,1
line_197_197,samples\line_197_197.npz,faulted,line,197,131,139,100.0,100.0,-2.0,1
line_198_198,samples\line_198_198.npz,faulted,line,198,132,134,100.0,100.0,-2.0,1
line_199_199,samples\line_199_199.npz,faulted,line,199,132,161,100.0,100.0,-2.0,1
line_200_200,samples\line_200_200.npz,faulted,line,200,133,139,100.0,100.0,-2.0,1
line_201_201,samples\line_201_201.npz,faulted,line,201,135,137,100.0,100.0,-2.0,1
line_202_202,samples\line_202_202.npz,faulted,line,202,136,137,100.0,100.0,-2.0,1
line_203_203,samples\line_203_203.npz,faulted,line,203,136,138,100.0,100.0,-2.0,1
line_204_204,samples\line_204_204.npz,faulted,line,204,140,142,100.0,100.0,-2.0,2
line_205_205,samples\line_205_205.npz,faulted,line,205,140,143,99.66666666666669,100.0,-2.0,2
line_206_206,samples\line_206_206.npz,faulted,line,206,141,142,100.0,100.0,-2.0,1
line_207_207,samples\line_207_207.npz,faulted,line,207,143,144,100.0,100.0,-2.0,2
line_208_208,samples\line_208_208.npz,faulted,line,208,145,147,100.0,100.0,-2.0,1
line_209_209,samples\line_209_209.npz,faulted,line,209,150,151,100.0,100.0,-2.0,1
line_210_210,samples\line_210_210.npz,faulted,line,210,150,152,100.0,100.0,-2.0,1
line_211_211,samples\line_211_211.npz,faulted,line,211,151,152,99.66666666666669,100.0,0.0,1
line_212_212,samples\line_212_212.npz,faulted,line,212,151,153,99.66666666666669,100.0,0.0,1
line_213_213,samples\line_213_213.npz,faulted,line,213,151,154,99.66666666666669,100.0,0.0,1
line_214_214,samples\line_214_214.npz,faulted,line,214,153,154,100.0,100.0,-2.0,1
line_215_215,samples\line_215_215.npz,faulted,line,215,153,157,100.0,100.0,-2.0,1
line_216_216,samples\line_216_216.npz,faulted,line,216,154,155,100.0,100.0,-2.0,1
line_217_217,samples\line_217_217.npz,faulted,line,217,155,156,99.66666666666669,100.0,-1.0,1
line_218_218,samples\line_218_218.npz,faulted,line,218,156,157,99.66666666666669,100.0,-1.0,1
line_219_219,samples\line_219_219.npz,faulted,line,219,156,158,99.66666666666669,100.0,-1.0,1
line_220_220,samples\line_220_220.npz,faulted,line,220,159,116,99.66666666666669,100.0,-2.0,1
line_221_221,samples\line_221_221.npz,faulted,line,221,159,165,99.66666666666669,100.0,-2.0,1
line_222_222,samples\line_222_222.npz,faulted,line,222,162,163,99.66666666666669,100.0,-2.0,2
line_223_223,samples\line_223_223.npz,faulted,line,223,164,166,100.0,100.0,-2.0,1
line_224_224,samples\line_224_224.npz,faulted,line,224,165,166,100.0,100.0,-2.0,1
line_225_225,samples\line_225_225.npz,faulted,line,225,166,116,100.0,100.0,-2.0,1
line_226_226,samples\line_226_226.npz,faulted,line,226,167,186,100.0,100.0,-2.0,1
line_227_227,samples\line_227_227.npz,faulted,line,227,167,187,99.66666666666669,100.0,-2.0,1
line_228_228,samples\line_228_228.npz,faulted,line,228,168,209,100.0,100.0,-2.0,1
line_229_229,samples\line_229_229.npz,faulted,line,229,169,170,100.0,100.0,-2.0,1
line_230_230,samples\line_230_230.npz,faulted,line,230,170,203,99.66666666666669,100.0,-2.0,1
line_231_231,samples\line_231_231.npz,faulted,line,231,171,183,100.0,100.0,-2.0,1
line_232_232,samples\line_232_232.npz,faulted,line,232,171,186,99.66666666666669,100.0,-2.0,1
line_233_233,samples\line_233_233.npz,faulted,line,233,172,197,100.0,100.0,-2.0,1
line_234_234,samples\line_234_234.npz,faulted,line,234,172,241,99.66666666666669,100.0,-2.0,2
line_235_235,samples\line_235_235.npz,faulted,line,235,173,197,100.0,100.0,-2.0,1
line_236_236,samples\line_236_236.npz,faulted,line,236,174,175,100.0,100.0,-2.0,1
line_237_237,samples\line_237_237.npz,faulted,line,237,174,188,99.66666666666669,100.0,-1.0,1
line_238_238,samples\line_238_238.npz,faulted,line,238,175,176,100.0,100.0,-2.0,1
line_239_239,samples\line_239_239.npz,faulted,line,239,175,189,99.66666666666669,100.0,0.0,1
line_240_240,samples\line_240_240.npz,faulted,line,240,176,181,100.0,100.0,-2.0,1
line_241_241,samples\line_241_241.npz,faulted,line,241,176,188,100.0,100.0,-2.0,1
line_242_242,samples\line_242_242.npz,faulted,line,242,176,189,100.0,100.0,-2.0,1
line_243_243,samples\line_243_243.npz,faulted,line,243,177,178,100.0,100.0,-2.0,1
line_244_244,samples\line_244_244.npz,faulted,line,244,177,188,99.66666666666669,100.0,-1.0,1
line_245_245,samples\line_245_245.npz,faulted,line,245,178,188,99.66666666666669,100.0,-1.0,1
line_246_246,samples\line_246_246.npz,faulted,line,246,179,182,99.66666666666669,100.0,-1.0,1
line_247_247,samples\line_247_247.npz,faulted,line,247,181,189,99.66666666666669,100.0,0.0,1
line_248_248,samples\line_248_248.npz,faulted,line,248,182,183,99.66666666666669,100.0,-1.0,1
line_249_249,samples\line_249_249.npz,faulted,line,249,183,184,100.0,100.0,-2.0,1
line_250_250,samples\line_250_250.npz,faulted,line,250,184,185,100.0,100.0,-2.0,1
line_251_251,samples\line_251_251.npz,faulted,line,251,184,186,99.66666666666669,100.0,-2.0,1
line_252_252,samples\line_252_252.npz,faulted,line,252,190,193,100.0,100.0,-2.0,1
line_253_253,samples\line_253_253.npz,faulted,line,253,192,193,99.66666666666669,100.0,-1.0,1
line_254_254,samples\line_254_254.npz,faulted,line,254,192,220,100.0,100.0,-2.0,1
line_255_255,samples\line_255_255.npz,faulted,line,255,193,194,100.0,100.0,-2.0,1
line_256_256,samples\line_256_256.npz,faulted,line,256,194,195,99.66666666666669,100.0,-2.0,1
line_257_257,samples\line_257_257.npz,faulted,line,257,195,196,100.0,100.0,-2.0,1
line_258_258,samples\line_258_258.npz,faulted,line,258,195,198,100.0,100.0,-2.0,1
line_259_259,samples\line_259_259.npz,faulted,line,259,197,215,100.0,100.0,-2.0,1
line_260_260,samples\line_260_260.npz,faulted,line,260,198,196,100.0,100.0,-2.0,1
line_261_261,samples\line_261_261.npz,faulted,line,261,198,199,100.0,100.0,-2.0,1
line_262_262,samples\line_262_262.npz,faulted,line,262,198,216,100.0,100.0,-2.0,1
line_263_263,samples\line_263_263.npz,faulted,line,263,199,201,99.66666666666669,100.0,-1.0,2
line_264_264,samples\line_264_264.npz,faulted,line,264,202,203,99.66666666666669,100.0,-2.0,2
line_265_265,samples\line_265_265.npz,faulted,line,265,202,204,100.0,100.0,-2.0,2
line_266_266,samples\line_266_266.npz,faulted,line,266,203,169,99.66666666666669,100.0,-2.0,1
line_267_267,samples\line_267_267.npz,faulted,line,267,206,207,100.0,100.0,-2.0,1
line_268_268,samples\line_268_268.npz,faulted,line,268,206,212,100.0,100.0,-2.0,1
line_269_269,samples\line_269_269.npz,faulted,line,269,209,215,100.0,100.0,-2.0,1
line_270_270,samples\line_270_270.npz,faulted,line,270,212,213,100.0,100.0,-2.0,1
line_271_271,samples\line_271_271.npz,faulted,line,271,213,216,100.0,100.0,-2.0,1
line_272_272,samples\line_272_272.npz,faulted,line,272,218,229,99.66666666666669,100.0,-2.0,2
line_273_273,samples\line_273_273.npz,faulted,line,273,221,222,99.66666666666669,100.0,-2.0,1
line_274_274,samples\line_274_274.npz,faulted,line,274,221,223,100.0,100.0,-2.0,1
line_275_275,samples\line_275_275.npz,faulted,line,275,222,224,100.0,100.0,-2.0,1
line_276_276,samples\line_276_276.npz,faulted,line,276,223,224,99.66666666666669,100.0,-2.0,1
line_277_277,samples\line_277_277.npz,faulted,line,277,223,225,99.66666666666669,100.0,-2.0,1
line_278_278,samples\line_278_278.npz,faulted,line,278,224,225,100.0,100.0,-2.0,1
line_279_279,samples\line_279_279.npz,faulted,line,279,225,226,100.0,100.0,-2.0,1
line_280_280,samples\line_280_280.npz,faulted,line,280,226,227,99.66666666666669,100.0,-1.0,2
line_281_281,samples\line_281_281.npz,faulted,line,281,227,228,99.66666666666669,100.0,-1.0,2
line_282_282,samples\line_282_282.npz,faulted,line,282,174,245,100.0,100.0,-2.0,1
trafo_0_283,samples\trafo_0_283.npz,faulted,trafo,0,30,265,100.0,100.0,-2.0,2
trafo_1_284,samples\trafo_1_284.npz,faulted,trafo,1,265,270,100.0,100.0,-2.0,2
trafo_2_285,samples\trafo_2_285.npz,faulted,trafo,2,265,272,100.0,100.0,-2.0,2
trafo_3_286,samples\trafo_3_286.npz,faulted,trafo,3,269,291,99.66666666666669,100.0,-1.0,2
trafo_4_287,samples\trafo_4_287.npz,faulted,trafo,4,269,292,99.66666666666669,100.0,-1.0,2
trafo_5_288,samples\trafo_5_288.npz,faulted,trafo,5,269,293,100.0,100.0,-2.0,2
trafo_6_289,samples\trafo_6_289.npz,faulted,trafo,6,269,294,99.66666666666669,100.0,-1.0,2
trafo_7_290,samples\trafo_7_290.npz,faulted,trafo,7,269,295,99.66666666666669,100.0,-1.0,2
trafo_8_291,samples\trafo_8_291.npz,faulted,trafo,8,273,274,99.66666666666669,100.0,-2.0,2
trafo_9_292,samples\trafo_9_292.npz,faulted,trafo,9,266,276,99.66666666666669,100.0,-2.0,2
trafo_10_293,samples\trafo_10_293.npz,faulted,trafo,10,275,277,99.66666666666669,100.0,-1.0,2
trafo_11_294,samples\trafo_11_294.npz,faulted,trafo,11,275,278,99.66666666666669,100.0,-1.0,2
trafo_12_295,samples\trafo_12_295.npz,faulted,trafo,12,271,296,99.66666666666669,100.0,-1.0,2
trafo_13_296,samples\trafo_13_296.npz,faulted,trafo,13,271,297,99.66666666666669,100.0,-1.0,2
