kind,idx,failed_u,failed_v,outages,avg_delta_pmus,max_delta_pmus,avg_cov_fixed,avg_cov_reopt,is_critical
line,144,90,92,1,1.0,1,99.66666666666667,100.0,True
line,145,93,100,1,0.0,0,99.66666666666667,100.0,False
line,146,94,98,1,0.0,0,100.0,100.0,False
line,147,95,96,1,-1.0,-1,100.0,100.0,False
line,148,96,97,1,-1.0,-1,100.0,100.0,False
line,149,96,244,1,-1.0,-1,100.0,100.0,False
line,150,244,98,1,0.0,0,100.0,100.0,False
line,151,96,99,1,-1.0,-1,100.0,100.0,False
line,152,97,98,1,0.0,0,100.0,100.0,False
line,153,97,99,1,0.0,0,100.0,100.0,False
line,154,100,101,1,0.0,0,100.0,100.0,False
line,155,100,103,1,0.0,0,100.0,100.0,False
line,156,101,102,1,0.0,0,99.66666666666667,100.0,False
line,157,101,103,1,0.0,0,100.0,100.0,False
line,158,103,104,1,0.0,0,99.66666666666667,100.0,False
line,159,105,106,1,0.0,0,100.0,100.0,False
line,160,105,112,1,0.0,0,100.0,100.0,False
line,161,105,146,1,0.0,0,100.0,100.0,False
line,162,106,108,1,0.0,0,100.0,100.0,False
line,163,106,111,1,0.0,0,100.0,100.0,False
line,164,107,108,1,0.0,0,100.0,100.0,False
line,165,107,111,1,0.0,0,100.0,100.0,False
line,166,108,110,1,0.0,0,100.0,100.0,False
line,167,108,129,1,0.0,0,99.66666666666667,100.0,False
line,168,108,145,1,1.0,1,99.66666666666667,100.0,True
line,169,108,146,1,0.0,0,100.0,100.0,False
line,170,111,115,1,0.0,0,100.0,100.0,False
line,171,111,146,1,0.0,0,100.0,100.0,False
line,172,111,147,1,0.0,0,100.0,100.0,False
line,173,112,113,1,0.0,0,99.66666666666667,100.0,False
line,174,112,162,1,0.0,0,100.0,100.0,False
line,175,113,114,1,0.0,0,100.0,100.0,False
line,176,114,115,1,1.0,1,99.66666666666667,100.0,True
line,177,114,130,1,0.0,0,100.0,100.0,False
line,178,115,118,1,0.0,0,100.0,100.0,False
line,179,115,159,1,0.0,0,100.0,100.0,False
line,180,115,164,1,0.0,0,99.66666666666667,100.0,False
line,181,115,166,1,0.0,0,99.66666666666667,100.0,False
line,182,117,150,1,0.0,0,100.0,100.0,False
line,183,118,119,1,1.0,1,99.66666666666667,100.0,True
line,184,118,120,1,0.0,0,100.0,100.0,False
line,185,118,123,1,0.0,0,100.0,100.0,False
line,186,118,124,1,0.0,0,99.66666666666667,100.0,False
line,187,118,125,1,1.0,1,99.66666666666667,100.0,True
line,188,118,160,1,0.0,0,100.0,100.0,False
line,189,119,124,1,0.0,0,100.0,100.0,False
line,190,120,121,1,0.0,0,100.0,100.0,False
line,191,121,123,1,0.0,0,100.0,100.0,False
line,192,121,127,1,0.0,0,99.66666666666667,100.0,False
line,193,123,124,1,0.0,0,100.0,100.0,False
line,194,123,127,1,0.0,0,100.0,100.0,False
line,195,124,125,1,0.0,0,100.0,100.0,False
line,196,130,131,1,0.0,0,99.66666666666667,100.0,False
line,197,131,139,1,0.0,0,100.0,100.0,False
line,198,132,134,1,0.0,0,100.0,100.0,False
line,199,132,161,1,0.0,0,100.0,100.0,False
line,200,133,139,1,0.0,0,100.0,100.0,False
line,201,135,137,1,0.0,0,100.0,100.0,False
line,202,136,137,1,0.0,0,100.0,100.0,False
line,203,136,138,1,0.0,0,100.0,100.0,False
line,204,140,142,1,0.0,0,100.0,100.0,False
line,205,140,143,1,0.0,0,99.66666666666667,100.0,False
line,206,141,142,1,0.0,0,100.0,100.0,False
line,207,143,144,1,0.0,0,100.0,100.0,False
line,208,145,147,1,0.0,0,100.0,100.0,False
line,209,150,151,1,0.0,0,100.0,100.0,False
line,210,150,152,1,0.0,0,100.0,100.0,False
line,211,151,152,1,2.0,2,99.66666666666667,100.0,True
line,212,151,153,1,2.0,2,99.66666666666667,100.0,True
line,213,151,154,1,2.0,2,99.66666666666667,100.0,True
line,214,153,154,1,0.0,0,100.0,100.0,False
line,215,153,157,1,0.0,0,100.0,100.0,False
line,216,154,155,1,0.0,0,100.0,100.0,False
line,217,155,156,1,1.0,1,99.66666666666667,100.0,True
line,218,156,157,1,1.0,1,99.66666666666667,100.0,True
line,219,156,158,1,1.0,1,99.66666666666667,100.0,True
line,220,159,116,1,0.0,0,99.66666666666667,100.0,False
line,221,159,165,1,0.0,0,99.66666666666667,100.0,False
line,222,162,163,1,0.0,0,99.66666666666667,100.0,False
line,223,164,166,1,0.0,0,100.0,100.0,False
line,224,165,166,1,0.0,0,100.0,100.0,False
line,225,166,116,1,0.0,0,100.0,100.0,False
line,226,167,186,1,0.0,0,100.0,100.0,False
line,227,167,187,1,0.0,0,99.66666666666667,100.0,False
line,228,168,209,1,-1.0,-1,100.0,100.0,False
line,229,169,170,1,0.0,0,100.0,100.0,False
line,230,170,203,1,-1.0,-1,99.66666666666667,100.0,False
line,231,171,183,1,0.0,0,100.0,100.0,False
line,232,171,186,1,0.0,0,99.66666666666667,100.0,False
line,233,172,197,1,0.0,0,100.0,100.0,False
line,234,172,241,1,0.0,0,99.66666666666667,100.0,False
line,235,173,197,1,0.0,0,100.0,100.0,False
line,236,174,175,1,0.0,0,100.0,100.0,False
line,237,174,188,1,1.0,1,99.66666666666667,100.0,True
line,238,175,176,1,0.0,0,100.0,100.0,False
line,239,175,189,1,2.0,2,99.66666666666667,100.0,True
line,240,176,181,1,0.0,0,100.0,100.0,False
line,241,176,188,1,0.0,0,100.0,100.0,False
line,242,176,189,1,0.0,0,100.0,100.0,False
line,243,177,178,1,0.0,0,100.0,100.0,False
line,244,177,188,1,1.0,1,99.66666666666667,100.0,True
line,245,178,188,1,1.0,1,99.66666666666667,100.0,True
line,246,179,182,1,1.0,1,99.66666666666667,100.0,True
line,247,181,189,1,2.0,2,99.66666666666667,100.0,True
line,248,182,183,1,1.0,1,99.66666666666667,100.0,True
line,249,183,184,1,0.0,0,100.0,100.0,False
line,250,184,185,1,0.0,0,100.0,100.0,False
line,251,184,186,1,0.0,0,99.66666666666667,100.0,False
line,252,190,193,1,0.0,0,100.0,100.0,False
line,253,192,193,1,1.0,1,99.66666666666667,100.0,True
line,254,192,220,1,0.0,0,100.0,100.0,False
line,255,193,194,1,0.0,0,100.0,100.0,False
line,256,194,195,1,-1.0,-1,99.66666666666667,100.0,False
line,257,195,196,1,-1.0,-1,100.0,100.0,False
line,258,195,198,1,-1.0,-1,100.0,100.0,False
line,259,197,215,1,0.0,0,100.0,100.0,False
line,260,198,196,1,0.0,0,100.0,100.0,False
line,261,198,199,1,-1.0,-1,100.0,100.0,False
line,262,198,216,1,-1.0,-1,100.0,100.0,False
line,263,199,201,1,0.0,0,99.66666666666667,100.0,False
line,264,202,203,1,-1.0,-1,99.66666666666667,100.0,False
line,265,202,204,1,0.0,0,100.0,100.0,False
line,266,203,169,1,-1.0,-1,99.66666666666667,100.0,False
line,267,206,207,1,0.0,0,100.0,100.0,False
line,268,206,212,1,0.0,0,100.0,100.0,False
line,269,209,215,1,-1.0,-1,100.0,100.0,False
line,270,212,213,1,-1.0,-1,100.0,100.0,False
line,271,213,216,1,0.0,0,100.0,100.0,False
line,272,218,229,1,0.0,0,99.66666666666667,100.0,False
line,273,221,222,1,0.0,0,99.66666666666667,100.0,False
line,274,221,223,1,0.0,0,100.0,100.0,False
line,275,222,224,1,0.0,0,100.0,100.0,False
line,276,223,224,1,0.0,0,99.66666666666667,100.0,False
line,277,223,225,1,0.0,0,99.66666666666667,100.0,False
line,278,224,225,1,0.0,0,100.0,100.0,False
line,279,225,226,1,0.0,0,100.0,100.0,False
line,280,226,227,1,1.0,1,99.66666666666667,100.0,True
line,281,227,228,1,1.0,1,99.66666666666667,100.0,True
line,282,174,245,1,0.0,0,100.0,100.0,False
trafo,0,30,265,1,0.0,0,100.0,100.0,False
trafo,1,265,270,1,0.0,0,100.0,100.0,False
trafo,2,265,272,1,0.0,0,100.0,100.0,False
trafo,3,269,291,1,1.0,1,99.66666666666667,100.0,True
trafo,4,269,292,1,1.0,1,99.66666666666667,100.0,True
trafo,5,269,293,1,0.0,0,100.0,100.0,False
trafo,6,269,294,1,1.0,1,99.66666666666667,100.0,True
trafo,7,269,295,1,1.0,1,99.66666666666667,100.0,True
trafo,8,273,274,1,0.0,0,99.66666666666667,100.0,False
trafo,9,266,276,1,0.0,0,99.66666666666667,100.0,False
trafo,10,275,277,1,1.0,1,99.66666666666667,100.0,True
trafo,11,275,278,1,1.0,1,99.66666666666667,100.0,True
trafo,12,271,296,1,1.0,1,99.66666666666667,100.0,True
trafo,13,271,297,1,1.0,1,99.66666666666667,100.0,True
trafo,14,267,279,1,1.0,1,99.66666666666667,100.0,True
trafo,15,267,280,1,1.0,1,99.66666666666667,100.0,True
trafo,16,267,281,1,1.0,1,99.66666666666667,100.0,True
trafo,17,268,287,1,1.0,1,99.66666666666667,100.0,True
trafo,18,268,288,1,1.0,1,99.66666666666667,100.0,True
trafo,19,268,289,1,1.0,1,99.66666666666667,100.0,True
trafo,20,267,282,1,1.0,1,99.66666666666667,100.0,True
trafo,21,267,283,1,1.0,1,99.66666666666667,100.0,True
trafo,22,267,284,1,1.0,1,99.66666666666667,100.0,True
trafo,23,267,285,1,1.0,1,99.66666666666667,100.0,True
trafo,24,267,286,1,1.0,1,99.66666666666667,100.0,True
trafo,25,293,299,1,0.0,0,99.66666666666667,100.0,False
trafo,26,27,26,1,0.0,0,100.0,100.0,False
trafo,27,35,34,1,0.0,0,100.0,100.0,False
trafo,28,105,104,1,-1.0,-1,100.0,100.0,False
trafo,29,107,104,1,0.0,0,100.0,100.0,False
trafo,30,110,104,1,0.0,0,100.0,100.0,False
trafo,31,135,104,1,0.0,0,99.66666666666667,100.0,False
trafo,32,136,104,1,0.0,0,99.66666666666667,100.0,False
trafo,33,147,104,1,-1.0,-1,100.0,100.0,False
trafo,34,111,149,1,0.0,0,99.66666666666667,100.0,False
trafo,35,126,156,1,0.0,0,100.0,100.0,False
trafo,36,126,157,1,0.0,0,100.0,100.0,False
trafo,37,168,218,1,-1.0,-1,100.0,100.0,False
trafo,38,176,180,1,0.0,0,100.0,100.0,False
trafo,39,192,191,1,1.0,1,99.66666666666667,100.0,True
trafo,40,197,195,1,0.0,0,100.0,100.0,False
trafo,41,215,200,1,1.0,1,99.66666666666667,100.0,True
trafo,42,209,204,1,0.0,0,99.66666666666667,100.0,False
trafo,43,209,205,1,0.0,0,99.66666666666667,100.0,False
trafo,44,209,206,1,0.0,0,100.0,100.0,False
trafo,45,168,207,1,-1.0,-1,100.0,100.0,False
trafo,46,209,210,1,-1.0,-1,100.0,100.0,False
trafo,47,210,211,1,0.0,0,99.66666666666667,100.0,False
trafo,48,215,212,1,0.0,0,100.0,100.0,False
trafo,49,215,219,1,1.0,1,99.66666666666667,100.0,True
trafo,50,220,223,1,0.0,0,100.0,100.0,False
trafo,51,220,225,1,0.0,0,100.0,100.0,False
trafo,52,2,0,1,-1.0,-1,100.0,100.0,False
trafo,53,2,1,1,-1.0,-1,100.0,100.0,False
trafo,54,3,2,1,1.0,1,99.66666666666667,100.0,True
trafo,55,6,4,1,-1.0,-1,100.0,100.0,False
trafo,56,6,5,1,-1.0,-1,100.0,100.0,False
trafo,57,9,10,1,-1.0,-1,100.0,100.0,False
trafo,58,11,9,1,0.0,0,100.0,100.0,False
trafo,59,14,16,1,0.0,0,100.0,100.0,False
trafo,60,15,14,1,0.0,0,100.0,100.0,False
trafo,61,19,18,1,0.0,0,100.0,100.0,False
trafo,62,22,21,1,0.0,0,100.0,100.0,False
trafo,63,29,28,1,0.0,0,99.66666666666667,100.0,False
trafo,64,38,37,1,0.0,0,100.0,100.0,False
trafo,65,39,38,1,0.0,0,100.0,100.0,False
trafo,66,53,52,1,0.0,0,100.0,100.0,False
trafo,67,55,54,1,0.0,0,100.0,100.0,False
trafo,68,61,60,1,0.0,0,100.0,100.0,False
trafo,69,67,72,1,0.0,0,100.0,100.0,False
trafo,70,69,80,1,0.0,0,100.0,100.0,False
trafo,71,70,82,1,0.0,0,100.0,100.0,False
trafo,72,71,77,1,0.0,0,100.0,100.0,False
trafo,73,92,185,1,1.0,1,99.66666666666667,100.0,True
trafo,74,94,102,1,0.0,0,100.0,100.0,False
trafo,75,99,93,1,0.0,0,100.0,100.0,False
trafo,76,135,100,1,0.0,0,100.0,100.0,False
trafo,77,108,109,1,0.0,0,100.0,100.0,False
trafo,78,108,128,1,0.0,0,100.0,100.0,False
trafo,79,110,148,1,0.0,0,99.66666666666667,100.0,False
trafo,80,119,152,1,0.0,0,100.0,100.0,False
trafo,81,120,153,1,0.0,0,100.0,100.0,False
trafo,82,121,122,1,0.0,0,100.0,100.0,False
trafo,83,121,126,1,0.0,0,100.0,100.0,False
trafo,84,123,158,1,0.0,0,100.0,100.0,False
trafo,85,129,148,1,0.0,0,100.0,100.0,False
trafo,86,131,161,1,0.0,0,100.0,100.0,False
trafo,87,133,134,1,0.0,0,100.0,100.0,False
trafo,88,137,95,1,0.0,0,99.66666666666667,100.0,False
trafo,89,138,102,1,0.0,0,99.66666666666667,100.0,False
trafo,90,141,115,1,-1.0,-1,99.66666666666667,100.0,False
trafo,91,142,133,1,-1.0,-1,99.66666666666667,100.0,False
trafo,92,160,117,1,0.0,0,100.0,100.0,False
trafo,93,188,167,1,1.0,1,100.0,100.0,True
trafo,94,174,171,1,0.0,0,100.0,100.0,False
trafo,95,173,190,1,0.0,0,100.0,100.0,False
trafo,96,178,226,1,0.0,0,100.0,100.0,False
trafo,97,56,179,1,0.0,0,100.0,100.0,False
trafo,98,189,180,1,2.0,2,99.66666666666667,100.0,True
trafo,99,245,182,1,1.0,1,99.66666666666667,100.0,True
trafo,100,176,187,1,0.0,0,100.0,100.0,False
trafo,101,190,189,1,2.0,2,99.66666666666667,100.0,True
trafo,102,197,196,1,0.0,0,100.0,100.0,False
trafo,103,202,201,1,0.0,0,100.0,100.0,False
trafo,104,207,208,1,0.0,0,99.66666666666667,100.0,False
trafo,105,212,214,1,0.0,0,99.66666666666667,100.0,False
trafo,106,216,217,1,0.0,0,99.66666666666667,100.0,False
trafo,107,97,242,1,0.0,0,99.66666666666667,100.0,False
trafo,108,98,243,1,0.0,0,99.66666666666667,100.0,False
trafo,109,1,247,1,0.0,0,99.66666666666667,100.0,False
trafo,110,2,248,1,1.0,1,99.66666666666667,100.0,True
trafo,111,52,259,1,1.0,1,99.66666666666667,100.0,True
trafo,112,53,260,1,1.0,1,99.66666666666667,100.0,True
trafo,113,144,264,1,0.0,0,99.66666666666667,100.0,False
trafo,114,22,253,1,1.0,1,99.66666666666667,100.0,True
trafo,115,0,246,1,0.0,0,99.66666666666667,100.0,False
trafo,116,108,262,1,1.0,1,99.66666666666667,100.0,True
trafo,117,10,249,1,1.0,1,99.66666666666667,100.0,True
trafo,118,21,252,1,0.0,0,99.66666666666667,100.0,False
trafo,119,42,256,1,1.0,1,99.66666666666667,100.0,True
trafo,120,117,263,1,1.0,1,99.66666666666667,100.0,True
trafo,121,11,250,1,0.0,0,99.66666666666667,100.0,False
trafo,122,16,251,1,0.0,0,99.66666666666667,100.0,False
trafo,123,32,254,1,0.0,0,99.66666666666667,100.0,False
trafo,124,48,258,1,1.0,1,99.66666666666667,100.0,True
trafo,125,37,255,1,1.0,1,99.66666666666667,100.0,True
trafo,126,47,257,1,1.0,1,99.66666666666667,100.0,True
trafo,127,58,261,1,0.0,0,99.66666666666667,100.0,False
